SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4874875,0.5155155,0.46946946
-59,0.4874875,0.4864865,0.4994995
-58,0.5135135,0.4894895,0.4874875
-57,0.46646646,0.5185185,0.5335335
-56,0.4834835,0.5015015,0.4924925
-55,0.4854855,0.5035035,0.5125125
-54,0.5065065,0.4904905,0.5135135
-53,0.4884885,0.47047046,0.4864865
-52,0.4984985,0.4964965,0.5115115
-51,0.4944945,0.47047046,0.5055055
-50,0.5275275,0.5245245,0.5155155
-49,0.5205205,0.5025025,0.4974975
-48,0.4864865,0.46846846,0.4794795
-47,0.4934935,0.5075075,0.4974975
-46,0.4964965,0.4954955,0.4894895
-45,0.5115115,0.5175175,0.4834835
-44,0.4774775,0.46846846,0.5025025
-43,0.4994995,0.5065065,0.4854855
-42,0.4774775,0.4904905,0.4994995
-41,0.5095095,0.5155155,0.4974975
-40,0.46346346,0.4844845,0.4754755
-39,0.47047046,0.4854855,0.46946946
-38,0.5045045,0.4784785,0.4814815
-37,0.4764765,0.47447446,0.4884885
-36,0.46846846,0.46846846,0.4854855
-35,0.4974975,0.45145145,0.45545545
-34,0.5055055,0.4754755,0.4904905
-33,0.4904905,0.4924925,0.45945945
-32,0.45545545,0.46046045,0.45845845
-31,0.44844845,0.46546546,0.45745745
-30,0.4814815,0.46346346,0.4884885
-29,0.46946946,0.45445445,0.46046045
-28,0.44944945,0.45845845,0.45545545
-27,0.46646646,0.44844845,0.42942944
-26,0.4834835,0.4184184,0.44344345
-25,0.4944945,0.4004004,0.45045045
-24,0.45045045,0.43143144,0.42742744
-23,0.44544545,0.3993994,0.3993994
-22,0.46646646,0.3903904,0.4024024
-21,0.44444445,0.3853854,0.4024024
-20,0.4204204,0.34634635,0.3903904
-19,0.4184184,0.3833834,0.37237236
-18,0.3923924,0.35035035,0.35435435
-17,0.4114114,0.3233233,0.3003003
-16,0.3793794,0.3073073,0.33833835
-15,0.3863864,0.25225225,0.3073073
-14,0.37437436,0.22822823,0.2912913
-13,0.34234235,0.25625625,0.26926926
-12,0.3233233,0.22822823,0.26026025
-11,0.3113113,0.15215215,0.2102102
-10,0.3093093,0.15015015,0.16516517
-9,0.2782783,0.15615615,0.14614615
-8,0.21821822,0.116116114,0.1011011
-7,0.21421422,0.062062062,0.09209209
-6,0.1911912,0.041041043,0.083083086
-5,0.16016015,0.031031031,0.073073074
-4,0.15215215,0.018018018,0.037037037
-3,0.10810811,0.013013013,0.023023022
-2,0.077077076,0.006006006,0.019019019
-1,0.05305305,0.0,0.006006006
0,0.041041043,0.001001001,0.001001001
1,0.038038038,0.0,0.0
2,0.012012012,0.0,0.0
3,0.006006006,0.0,0.0
4,0.002002002,0.0,0.0
5,0.0,0.0,0.0
6,0.001001001,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
