SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.501225,0.49884498,0.49827498
-59,0.49581495,0.49580497,0.49886498
-58,0.49742496,0.49627495,0.49614495
-57,0.498835,0.49639496,0.49579495
-56,0.499125,0.49575496,0.498455
-55,0.49698496,0.49591497,0.49488494
-54,0.49432495,0.49515495,0.49424493
-53,0.49737498,0.49272493,0.49264494
-52,0.49647495,0.49151492,0.49343494
-51,0.49276492,0.4915049,0.49439496
-50,0.49384493,0.49241492,0.4906249
-49,0.4917249,0.48670486,0.4910249
-48,0.4899349,0.4911949,0.4887949
-47,0.4888349,0.48671487,0.48891488
-46,0.48733488,0.48408484,0.48672485
-45,0.4898849,0.48316482,0.48390484
-44,0.48685488,0.47896478,0.48375484
-43,0.48852488,0.47767478,0.47850478
-42,0.48625487,0.47550476,0.47609475
-41,0.48378482,0.4715647,0.47409475
-40,0.4816648,0.4699947,0.47467476
-39,0.4805848,0.46256462,0.46807468
-38,0.47574475,0.45695457,0.46572465
-37,0.47517475,0.45761457,0.46198463
-36,0.47220472,0.4509145,0.45610455
-35,0.4684347,0.44442445,0.45227453
-34,0.46529466,0.43719438,0.44511446
-33,0.4585746,0.43202433,0.43866438
-32,0.4520645,0.4216242,0.4327143
-31,0.44801447,0.41241413,0.4216442
-30,0.4418044,0.40411404,0.41599417
-29,0.43614435,0.39348394,0.40321404
-28,0.42552426,0.3793838,0.39207393
-27,0.4201942,0.36640367,0.37602377
-26,0.40829408,0.34786347,0.36393365
-25,0.39845398,0.3293433,0.3493835
-24,0.3883639,0.31348315,0.32916328
-23,0.37195373,0.2914429,0.31364313
-22,0.35545355,0.2679627,0.29641297
-21,0.34315342,0.24538246,0.26535267
-20,0.32717326,0.22246222,0.24365243
-19,0.30419305,0.19252193,0.2198922
-18,0.28323284,0.16265163,0.19501194
-17,0.2590526,0.13598137,0.16887169
-16,0.23282233,0.10905109,0.13816138
-15,0.2094421,0.08400084,0.11310113
-14,0.17882179,0.0600606,0.08817088
-13,0.15335153,0.04071041,0.068420686
-12,0.12565126,0.024880249,0.0497305
-11,0.099351,0.014070141,0.033800337
-10,0.07143071,0.0076600765,0.022210222
-9,0.052640527,0.003280033,0.012880129
-8,0.03296033,9.400094E-4,0.006530065
-7,0.020390203,2.200022E-4,0.003380034
-6,0.011280113,5.00005E-5,0.0012800128
-5,0.0046700467,2.00002E-5,3.600036E-4
-4,0.0016500165,0.0,5.00005E-5
-3,4.900049E-4,0.0,1.00001E-5
-2,2.00002E-4,0.0,1.00001E-5
-1,3.00003E-5,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
